id_cliente,age,job,marital,education,default,housing,loan
19062,58,services,married,unknown,unknown,yes,no
19063,45,blue-collar,married,basic.4y,no,yes,no
19064,45,blue-collar,married,basic.4y,no,yes,no
19065,53,technician,married,professional.course,no,yes,no
19066,49,admin.,married,university.degree,no,yes,no
19067,52,technician,married,professional.course,no,no,no
19068,45,technician,married,professional.course,unknown,no,no
19069,59,retired,married,university.degree,no,yes,no
19070,34,admin.,single,university.degree,no,yes,no
19071,45,technician,married,professional.course,unknown,yes,no
19072,48,blue-collar,married,basic.9y,unknown,no,no
19073,48,blue-collar,married,basic.9y,unknown,yes,no
19074,46,self-employed,married,basic.9y,unknown,yes,no
19075,55,admin.,married,professional.course,no,yes,yes
19076,46,technician,married,professional.course,no,no,no
19077,30,technician,married,professional.course,no,yes,no
19078,48,admin.,married,university.degree,unknown,yes,no
19079,52,services,divorced,basic.6y,no,yes,no
19080,53,technician,married,high.school,no,yes,no
19081,53,technician,married,high.school,no,yes,no
19082,53,blue-collar,married,basic.4y,no,no,no
19083,33,admin.,married,university.degree,no,yes,yes
19084,34,technician,divorced,professional.course,no,yes,no
19085,40,technician,married,professional.course,no,no,no
19086,44,admin.,married,basic.4y,unknown,yes,yes
19087,53,blue-collar,married,basic.9y,no,yes,no
19088,44,admin.,married,basic.4y,unknown,yes,no
19089,30,unknown,married,university.degree,no,yes,no
19090,35,unknown,married,basic.9y,no,yes,no
19091,59,admin.,married,university.degree,no,yes,no
19092,34,technician,divorced,professional.course,no,yes,no
19093,32,admin.,single,high.school,no,yes,no
19094,56,admin.,married,high.school,unknown,yes,no
19095,41,housemaid,married,basic.6y,no,no,no
19096,32,technician,single,university.degree,no,no,no
19097,32,technician,single,university.degree,no,yes,no
19098,44,blue-collar,married,basic.4y,no,yes,no
19099,44,technician,married,university.degree,no,yes,no
19100,49,admin.,divorced,university.degree,no,no,no
19101,44,blue-collar,married,basic.6y,no,no,no
19102,33,technician,married,university.degree,no,yes,no
19103,49,admin.,married,university.degree,unknown,yes,no
19104,33,admin.,married,university.degree,no,no,yes
19105,32,technician,married,university.degree,no,yes,no
19106,52,services,divorced,basic.6y,no,yes,no
19107,31,technician,single,professional.course,no,yes,no
19108,50,blue-collar,married,basic.4y,unknown,yes,no
19109,31,technician,single,professional.course,no,yes,no
19110,45,technician,married,professional.course,unknown,no,no
19111,43,technician,single,professional.course,no,no,no
19112,49,services,married,high.school,unknown,no,no
19113,35,admin.,single,university.degree,no,no,no
19114,52,technician,married,professional.course,unknown,yes,no
19115,49,services,married,high.school,no,yes,no
19116,43,admin.,married,university.degree,no,yes,no
19117,42,technician,divorced,university.degree,no,yes,no
19118,49,admin.,married,university.degree,no,no,yes
19119,38,admin.,divorced,university.degree,no,yes,no
19120,42,admin.,married,university.degree,no,no,no
19121,46,admin.,married,university.degree,unknown,no,no
19122,41,admin.,married,university.degree,no,no,no
19123,41,technician,married,university.degree,no,yes,no
19124,37,admin.,married,university.degree,no,no,no
19125,33,unknown,married,unknown,unknown,yes,no
19126,36,admin.,divorced,university.degree,no,yes,no
19127,46,blue-collar,married,basic.9y,no,yes,yes
19128,37,management,married,university.degree,no,no,no
19129,37,management,married,university.degree,no,yes,no
19130,53,blue-collar,married,basic.4y,unknown,yes,no
19131,42,admin.,married,university.degree,no,yes,no
19132,37,admin.,single,professional.course,no,no,no
19133,46,technician,married,professional.course,no,no,yes
19134,58,technician,married,professional.course,unknown,no,no
19135,35,technician,single,professional.course,no,yes,no
19136,32,housemaid,married,professional.course,no,yes,yes
19137,39,unemployed,divorced,university.degree,unknown,no,no
19138,40,technician,married,professional.course,no,no,no
19139,32,unemployed,married,university.degree,no,yes,no
19140,45,admin.,married,university.degree,unknown,no,no
19141,57,housemaid,married,unknown,no,no,no
19142,42,admin.,married,university.degree,no,no,no
19143,52,admin.,married,high.school,no,no,no
19144,44,technician,divorced,university.degree,unknown,no,no
19145,49,blue-collar,married,high.school,no,no,no
19146,36,self-employed,married,basic.9y,no,no,no
19147,51,blue-collar,married,basic.4y,no,no,no
19148,49,services,married,high.school,no,no,no
19149,49,services,married,high.school,no,no,no
19150,49,services,married,high.school,no,yes,no
19151,50,self-employed,married,basic.4y,unknown,no,no
19152,35,technician,divorced,professional.course,no,no,no
19153,43,admin.,married,university.degree,unknown,yes,no
19154,54,technician,divorced,university.degree,no,no,no
19155,40,admin.,married,university.degree,no,no,no
19156,30,admin.,single,university.degree,no,no,no
19157,40,admin.,married,university.degree,no,no,yes
19158,45,technician,married,professional.course,unknown,yes,yes
19159,35,admin.,married,university.degree,no,yes,no
19160,52,technician,married,professional.course,no,yes,no
19161,38,technician,married,high.school,no,no,no
19162,43,entrepreneur,married,professional.course,no,no,no
19163,35,technician,married,high.school,no,no,no
19164,41,unknown,married,unknown,no,yes,no
19165,30,admin.,married,university.degree,no,no,yes
19166,35,admin.,married,university.degree,no,yes,no
19167,37,admin.,divorced,university.degree,no,yes,yes
19168,35,technician,single,professional.course,no,no,no
19169,45,blue-collar,married,unknown,unknown,no,no
19170,32,admin.,single,university.degree,no,yes,no
19171,37,admin.,married,university.degree,no,yes,yes
19172,46,housemaid,married,basic.9y,no,yes,no
19173,37,management,married,university.degree,no,yes,no
19174,35,admin.,single,university.degree,no,no,no
19175,34,blue-collar,married,professional.course,no,no,yes
19176,52,technician,married,professional.course,unknown,no,no
19177,34,admin.,married,university.degree,unknown,no,no
19178,51,admin.,married,university.degree,unknown,yes,no
19179,50,admin.,married,university.degree,no,yes,no
19180,38,housemaid,married,university.degree,no,yes,no
19181,51,admin.,married,high.school,no,no,no
19182,51,admin.,married,university.degree,unknown,yes,no
19183,48,housemaid,married,basic.4y,unknown,yes,yes
19184,40,technician,married,professional.course,no,yes,no
19185,59,blue-collar,married,basic.9y,no,yes,no
19186,48,admin.,married,university.degree,unknown,yes,no
19187,47,blue-collar,married,basic.6y,unknown,yes,no
19188,36,admin.,married,university.degree,no,yes,no
19189,48,blue-collar,married,professional.course,no,yes,no
19190,45,blue-collar,married,basic.4y,no,yes,no
19191,57,retired,married,high.school,no,no,no
19192,48,technician,divorced,professional.course,no,yes,no
19193,44,self-employed,married,professional.course,no,yes,no
19194,45,admin.,married,university.degree,no,yes,no
19195,53,admin.,married,university.degree,no,no,no
19196,33,housemaid,single,university.degree,unknown,yes,no
19197,46,blue-collar,married,basic.4y,unknown,yes,no
19198,44,admin.,married,basic.4y,unknown,yes,no
19199,44,admin.,married,university.degree,unknown,yes,yes
19200,34,technician,single,university.degree,no,yes,yes
19201,41,admin.,divorced,university.degree,no,yes,no
19202,31,technician,single,professional.course,no,no,no
19203,36,technician,married,high.school,no,yes,no
19204,46,blue-collar,divorced,professional.course,no,yes,no
19205,58,retired,married,university.degree,unknown,yes,yes
19206,53,services,married,high.school,no,yes,no
19207,32,technician,single,professional.course,no,no,no
19208,58,housemaid,married,basic.4y,no,no,no
19209,46,blue-collar,married,basic.9y,no,yes,no
19210,37,management,married,university.degree,no,no,no
19211,46,admin.,married,university.degree,no,no,no
19212,31,management,married,university.degree,no,no,yes
19213,31,management,married,university.degree,no,no,no
19214,38,technician,married,professional.course,no,no,yes
19215,45,self-employed,married,basic.9y,no,no,no
19216,32,technician,married,professional.course,no,no,no
19217,30,admin.,single,university.degree,no,yes,no
19218,32,admin.,single,university.degree,unknown,yes,yes
19219,32,admin.,single,university.degree,unknown,no,no
19220,44,blue-collar,married,unknown,no,yes,no
19221,47,services,married,high.school,unknown,yes,no
19222,38,admin.,married,university.degree,no,no,no
19223,51,technician,married,high.school,unknown,unknown,unknown
19224,46,admin.,married,high.school,no,unknown,unknown
19225,31,technician,single,high.school,no,no,no
19226,53,management,married,university.degree,no,yes,no
19227,32,admin.,single,university.degree,no,no,no
19228,39,technician,single,university.degree,no,yes,no
19229,39,technician,single,university.degree,no,no,no
19230,45,technician,married,professional.course,unknown,no,no
19231,46,blue-collar,married,basic.9y,unknown,no,no
19232,31,admin.,married,professional.course,no,yes,no
19233,45,blue-collar,married,basic.6y,unknown,yes,no
19234,48,services,married,high.school,unknown,yes,yes
19235,45,blue-collar,married,basic.6y,unknown,yes,yes
19236,30,admin.,single,university.degree,no,yes,no
19237,49,housemaid,married,basic.4y,unknown,yes,no
19238,42,admin.,divorced,university.degree,no,yes,no
19239,49,housemaid,married,basic.4y,unknown,yes,no
19240,52,technician,married,high.school,no,yes,yes
19241,44,unemployed,married,high.school,unknown,yes,no
19242,39,technician,single,university.degree,no,no,no
19243,56,blue-collar,married,basic.9y,no,yes,no
19244,30,admin.,single,university.degree,no,yes,no
19245,32,technician,single,professional.course,no,yes,no
19246,32,technician,single,professional.course,no,no,no
19247,34,admin.,married,university.degree,no,no,no
19248,31,technician,single,high.school,no,yes,yes
19249,32,technician,single,professional.course,no,yes,yes
19250,31,blue-collar,single,basic.9y,no,no,no
19251,51,admin.,married,high.school,no,yes,no
19252,33,admin.,single,university.degree,no,yes,yes
19253,33,admin.,single,university.degree,no,no,no
19254,49,unemployed,married,professional.course,unknown,yes,no
19255,46,self-employed,married,basic.9y,unknown,yes,yes
19256,41,technician,married,high.school,no,yes,no
19257,32,technician,single,professional.course,no,yes,no
19258,31,admin.,single,university.degree,no,yes,no
19259,32,technician,single,professional.course,no,yes,no
19260,37,self-employed,married,university.degree,no,yes,yes
19261,52,technician,married,professional.course,unknown,no,no
19262,52,technician,married,professional.course,unknown,no,no
19263,52,technician,married,professional.course,unknown,no,no
19264,40,admin.,divorced,university.degree,no,yes,yes
19265,40,admin.,divorced,university.degree,no,no,yes
19266,55,technician,married,university.degree,no,no,yes
19267,55,admin.,married,university.degree,unknown,no,no
19268,36,technician,divorced,professional.course,no,yes,yes
19269,50,admin.,divorced,high.school,unknown,no,no
19270,50,admin.,divorced,high.school,unknown,no,yes
19271,32,technician,married,high.school,unknown,no,no
19272,37,technician,single,high.school,no,yes,no
19273,46,blue-collar,married,basic.4y,no,no,no
19274,50,technician,married,professional.course,no,no,no
19275,29,technician,single,university.degree,no,yes,yes
19276,41,technician,married,high.school,no,no,no
19277,37,technician,single,high.school,no,yes,yes
19278,31,technician,married,professional.course,no,yes,yes
19279,31,admin.,married,university.degree,no,unknown,unknown
19280,33,technician,married,university.degree,no,no,no
19281,48,admin.,married,high.school,no,yes,no
19282,31,management,married,university.degree,no,yes,yes
19283,50,admin.,single,university.degree,no,yes,no
19284,47,blue-collar,married,basic.6y,unknown,no,no
19285,51,technician,married,professional.course,no,no,no
19286,31,admin.,single,university.degree,no,no,yes
19287,31,admin.,single,university.degree,no,yes,no
19288,34,technician,single,university.degree,no,no,no
19289,42,admin.,married,university.degree,no,yes,yes
19290,42,admin.,married,university.degree,no,yes,no
19291,53,technician,married,high.school,no,yes,no
19292,53,technician,married,high.school,no,yes,no
19293,40,admin.,divorced,university.degree,no,yes,no
19294,50,unemployed,married,high.school,unknown,yes,yes
19295,31,admin.,single,university.degree,no,yes,no
19296,53,technician,married,high.school,no,yes,no
19297,48,blue-collar,married,professional.course,no,yes,no
19298,37,technician,single,professional.course,no,no,no
19299,38,admin.,single,high.school,no,yes,no
19300,38,admin.,single,high.school,no,no,no
19301,39,admin.,single,university.degree,no,no,no
19302,33,technician,married,high.school,unknown,no,yes
19303,31,admin.,married,university.degree,no,yes,no
19304,46,blue-collar,married,basic.9y,no,yes,no
19305,59,housemaid,married,basic.4y,unknown,no,no
19306,48,unknown,married,unknown,no,yes,no
19307,31,technician,single,high.school,no,yes,no
19308,42,admin.,married,university.degree,no,no,no
19309,31,technician,single,high.school,no,no,no
19310,57,blue-collar,married,unknown,unknown,yes,no
19311,35,technician,married,professional.course,no,no,no
19312,48,admin.,divorced,university.degree,no,yes,no
19313,42,admin.,married,university.degree,no,no,no
19314,39,admin.,single,university.degree,no,yes,no
19315,57,retired,married,basic.4y,unknown,no,no
